test,anchor,variant,dx,dy,matcher,inliers,total_matches,reproj_err_px,success,inference_ms
spatial_overlap,severodonetsk.jpg,dx0_dy256,0,256,xfeat,1718,1961,0.03,1,112.6
spatial_overlap,severodonetsk.jpg,dx64_dy64,64,64,orb,1044,1058,0.19,1,22.5
spatial_overlap,severodonetsk.jpg,dx64_dy64,64,64,superpoint_lightglue,1520,1521,0.05,1,2898.2
spatial_overlap,severodonetsk.jpg,dx64_dy64,64,64,xfeat,2991,3068,0.01,1,126.1
spatial_overlap,severodonetsk.jpg,dx128_dy128,128,128,orb,584,602,0.17,1,21.6
spatial_overlap,severodonetsk.jpg,dx128_dy128,128,128,superpoint_lightglue,1120,1122,0.07,1,2923.7
spatial_overlap,severodonetsk.jpg,dx128_dy128,128,128,xfeat,1985,2209,0.02,1,117.1
spatial_overlap,severodonetsk.jpg,dx192_dy192,192,192,orb,270,281,0.80,1,21.5
spatial_overlap,severodonetsk.jpg,dx192_dy192,192,192,superpoint_lightglue,791,793,0.17,1,2903.7
spatial_overlap,severodonetsk.jpg,dx192_dy192,192,192,xfeat,1201,1686,0.02,1,124.1
spatial_overlap,donbas_rural.jpg,dx0_dy0,0,0,orb,1864,1864,0.00,1,14.6
spatial_overlap,donbas_rural.jpg,dx0_dy0,0,0,superpoint_lightglue,2048,2048,0.00,1,2892.5
spatial_overlap,donbas_rural.jpg,dx0_dy0,0,0,xfeat,4096,4096,0.00,1,125.7
spatial_overlap,donbas_rural.jpg,dx32_dy0,32,0,orb,1206,1241,0.17,1,14.8
spatial_overlap,donbas_rural.jpg,dx32_dy0,32,0,superpoint_lightglue,1867,1867,0.03,1,2937.0
spatial_overlap,donbas_rural.jpg,dx32_dy0,32,0,xfeat,3761,3777,0.01,1,121.8
spatial_overlap,donbas_rural.jpg,dx64_dy0,64,0,orb,983,1048,0.32,1,14.5
spatial_overlap,donbas_rural.jpg,dx64_dy0,64,0,superpoint_lightglue,1705,1705,0.03,1,2908.5
spatial_overlap,donbas_rural.jpg,dx64_dy0,64,0,xfeat,3465,3477,0.01,1,119.1
spatial_overlap,donbas_rural.jpg,dx128_dy0,128,0,orb,911,960,0.27,1,15.2
spatial_overlap,donbas_rural.jpg,dx128_dy0,128,0,superpoint_lightglue,1376,1376,0.01,1,2925.1
spatial_overlap,donbas_rural.jpg,dx128_dy0,128,0,xfeat,2852,2891,0.02,1,112.1
spatial_overlap,donbas_rural.jpg,dx192_dy0,192,0,orb,748,760,0.37,1,14.5
spatial_overlap,donbas_rural.jpg,dx192_dy0,192,0,superpoint_lightglue,1115,1115,0.04,1,2926.9
spatial_overlap,donbas_rural.jpg,dx192_dy0,192,0,xfeat,2333,2396,0.03,1,110.0
spatial_overlap,donbas_rural.jpg,dx256_dy0,256,0,orb,408,418,0.21,1,15.1
spatial_overlap,donbas_rural.jpg,dx256_dy0,256,0,superpoint_lightglue,875,875,0.13,1,2917.7
spatial_overlap,donbas_rural.jpg,dx256_dy0,256,0,xfeat,1863,1962,0.08,1,105.1
spatial_overlap,donbas_rural.jpg,dx0_dy64,0,64,orb,1394,1480,0.11,1,25.4
spatial_overlap,donbas_rural.jpg,dx0_dy64,0,64,superpoint_lightglue,1673,1673,0.02,1,2904.7
spatial_overlap,donbas_rural.jpg,dx0_dy64,0,64,xfeat,3426,3456,0.01,1,123.8
spatial_overlap,donbas_rural.jpg,dx0_dy128,0,128,orb,1236,1299,0.29,1,14.9
spatial_overlap,donbas_rural.jpg,dx0_dy128,0,128,superpoint_lightglue,1387,1388,0.02,1,2903.8
spatial_overlap,donbas_rural.jpg,dx0_dy128,0,128,xfeat,2780,2816,0.02,1,110.3
spatial_overlap,donbas_rural.jpg,dx0_dy256,0,256,orb,343,359,0.20,1,12.8
spatial_overlap,donbas_rural.jpg,dx0_dy256,0,256,superpoint_lightglue,998,998,0.05,1,2918.7
spatial_overlap,donbas_rural.jpg,dx0_dy256,0,256,xfeat,1417,1596,0.03,1,109.4
spatial_overlap,donbas_rural.jpg,dx64_dy64,64,64,orb,957,1012,0.87,1,14.0
spatial_overlap,donbas_rural.jpg,dx64_dy64,64,64,superpoint_lightglue,1453,1453,0.02,1,2967.8
spatial_overlap,donbas_rural.jpg,dx64_dy64,64,64,xfeat,2881,2941,0.02,1,111.8
spatial_overlap,donbas_rural.jpg,dx128_dy128,128,128,orb,558,703,1.02,1,14.6
spatial_overlap,donbas_rural.jpg,dx128_dy128,128,128,superpoint_lightglue,1047,1048,0.03,1,2957.9
spatial_overlap,donbas_rural.jpg,dx128_dy128,128,128,xfeat,1855,1989,0.04,1,133.5
spatial_overlap,donbas_rural.jpg,dx192_dy192,192,192,orb,280,290,1.55,1,17.4
spatial_overlap,donbas_rural.jpg,dx192_dy192,192,192,superpoint_lightglue,787,787,0.09,1,3038.1
spatial_overlap,donbas_rural.jpg,dx192_dy192,192,192,xfeat,1112,1356,0.05,1,108.9
spatial_overlap,izyum_fields.jpg,dx0_dy0,0,0,orb,1958,1958,0.00,1,17.3
spatial_overlap,izyum_fields.jpg,dx0_dy0,0,0,superpoint_lightglue,1795,1795,0.00,1,2879.4
spatial_overlap,izyum_fields.jpg,dx0_dy0,0,0,xfeat,4096,4096,0.00,1,120.1
spatial_overlap,izyum_fields.jpg,dx32_dy0,32,0,orb,1199,1427,0.60,1,16.9
spatial_overlap,izyum_fields.jpg,dx32_dy0,32,0,superpoint_lightglue,1634,1635,0.02,1,2902.0
spatial_overlap,izyum_fields.jpg,dx32_dy0,32,0,xfeat,3707,3726,0.00,1,115.0
spatial_overlap,izyum_fields.jpg,dx64_dy0,64,0,orb,1202,1238,0.10,1,16.8
spatial_overlap,izyum_fields.jpg,dx64_dy0,64,0,superpoint_lightglue,1530,1531,0.03,1,2862.8
spatial_overlap,izyum_fields.jpg,dx64_dy0,64,0,xfeat,3395,3419,0.00,1,110.8
spatial_overlap,izyum_fields.jpg,dx128_dy0,128,0,orb,980,1000,0.12,1,25.3
spatial_overlap,izyum_fields.jpg,dx128_dy0,128,0,superpoint_lightglue,1266,1267,0.04,1,2885.0
spatial_overlap,izyum_fields.jpg,dx128_dy0,128,0,xfeat,2786,2828,0.01,1,115.2
spatial_overlap,izyum_fields.jpg,dx192_dy0,192,0,orb,746,771,0.24,1,16.8
spatial_overlap,izyum_fields.jpg,dx192_dy0,192,0,superpoint_lightglue,1024,1025,0.08,1,2834.0
spatial_overlap,izyum_fields.jpg,dx192_dy0,192,0,xfeat,2088,2199,0.01,1,113.8
spatial_overlap,izyum_fields.jpg,dx256_dy0,256,0,orb,453,488,0.63,1,16.5
spatial_overlap,izyum_fields.jpg,dx256_dy0,256,0,superpoint_lightglue,767,768,0.10,1,2904.8
spatial_overlap,izyum_fields.jpg,dx256_dy0,256,0,xfeat,1557,1803,0.00,1,127.1
spatial_overlap,izyum_fields.jpg,dx0_dy64,0,64,orb,1141,1157,0.13,1,19.3
spatial_overlap,izyum_fields.jpg,dx0_dy64,0,64,superpoint_lightglue,1545,1545,0.03,1,2966.9
spatial_overlap,izyum_fields.jpg,dx0_dy64,0,64,xfeat,3348,3369,0.01,1,113.7
spatial_overlap,izyum_fields.jpg,dx0_dy128,0,128,orb,644,656,0.07,1,15.7
spatial_overlap,izyum_fields.jpg,dx0_dy128,0,128,superpoint_lightglue,1337,1337,0.03,1,2863.6
spatial_overlap,izyum_fields.jpg,dx0_dy128,0,128,xfeat,2683,2727,0.01,1,124.6
spatial_overlap,izyum_fields.jpg,dx0_dy256,0,256,orb,241,257,0.22,1,15.6
spatial_overlap,izyum_fields.jpg,dx0_dy256,0,256,superpoint_lightglue,881,881,0.08,1,2849.6
spatial_overlap,izyum_fields.jpg,dx0_dy256,0,256,xfeat,1724,1988,0.13,1,112.9
spatial_overlap,izyum_fields.jpg,dx64_dy64,64,64,orb,862,995,0.45,1,16.3
spatial_overlap,izyum_fields.jpg,dx64_dy64,64,64,superpoint_lightglue,1311,1312,0.05,1,2874.9
spatial_overlap,izyum_fields.jpg,dx64_dy64,64,64,xfeat,2829,2914,0.01,1,119.5
spatial_overlap,izyum_fields.jpg,dx128_dy128,128,128,orb,418,433,0.31,1,15.8
spatial_overlap,izyum_fields.jpg,dx128_dy128,128,128,superpoint_lightglue,901,902,0.06,1,2855.3
spatial_overlap,izyum_fields.jpg,dx128_dy128,128,128,xfeat,1717,2012,0.02,1,114.5
spatial_overlap,izyum_fields.jpg,dx192_dy192,192,192,orb,208,217,1.92,1,15.8
spatial_overlap,izyum_fields.jpg,dx192_dy192,192,192,superpoint_lightglue,582,586,0.20,1,2809.0
spatial_overlap,izyum_fields.jpg,dx192_dy192,192,192,xfeat,863,1411,0.07,1,112.8
spatial_overlap,kharkiv_urban.jpg,dx0_dy0,0,0,orb,2000,2000,0.00,1,24.0
spatial_overlap,kharkiv_urban.jpg,dx0_dy0,0,0,superpoint_lightglue,2048,2048,0.00,1,2956.0
spatial_overlap,kharkiv_urban.jpg,dx0_dy0,0,0,xfeat,4096,4096,0.00,1,114.2
spatial_overlap,kharkiv_urban.jpg,dx32_dy0,32,0,orb,1308,1459,0.29,1,24.2
spatial_overlap,kharkiv_urban.jpg,dx32_dy0,32,0,superpoint_lightglue,1884,1884,0.01,1,2951.1
spatial_overlap,kharkiv_urban.jpg,dx32_dy0,32,0,xfeat,3700,3719,0.00,1,113.6
spatial_overlap,kharkiv_urban.jpg,dx64_dy0,64,0,orb,1271,1309,0.20,1,24.0
spatial_overlap,kharkiv_urban.jpg,dx64_dy0,64,0,superpoint_lightglue,1744,1744,0.02,1,2931.6
spatial_overlap,kharkiv_urban.jpg,dx64_dy0,64,0,xfeat,3415,3437,0.00,1,113.6
spatial_overlap,kharkiv_urban.jpg,dx128_dy0,128,0,orb,984,1002,0.18,1,24.5
spatial_overlap,kharkiv_urban.jpg,dx128_dy0,128,0,superpoint_lightglue,1483,1483,0.02,1,2933.9
spatial_overlap,kharkiv_urban.jpg,dx128_dy0,128,0,xfeat,2894,2929,0.01,1,113.0
spatial_overlap,kharkiv_urban.jpg,dx192_dy0,192,0,orb,749,762,0.22,1,23.5
spatial_overlap,kharkiv_urban.jpg,dx192_dy0,192,0,superpoint_lightglue,1286,1286,0.02,1,2915.2
spatial_overlap,kharkiv_urban.jpg,dx192_dy0,192,0,xfeat,2420,2529,0.01,1,116.2
spatial_overlap,kharkiv_urban.jpg,dx256_dy0,256,0,orb,537,547,0.27,1,24.5
spatial_overlap,kharkiv_urban.jpg,dx256_dy0,256,0,superpoint_lightglue,1055,1055,0.04,1,2913.5
spatial_overlap,kharkiv_urban.jpg,dx256_dy0,256,0,xfeat,1845,2008,0.03,1,104.5
spatial_overlap,kharkiv_urban.jpg,dx0_dy64,0,64,orb,1311,1362,0.29,1,35.4
spatial_overlap,kharkiv_urban.jpg,dx0_dy64,0,64,superpoint_lightglue,1795,1796,0.03,1,2905.6
spatial_overlap,kharkiv_urban.jpg,dx0_dy64,0,64,xfeat,3478,3490,0.01,1,118.5
spatial_overlap,kharkiv_urban.jpg,dx0_dy128,0,128,orb,996,1118,0.18,1,24.0
spatial_overlap,kharkiv_urban.jpg,dx0_dy128,0,128,superpoint_lightglue,1541,1542,0.01,1,2893.2
spatial_overlap,kharkiv_urban.jpg,dx0_dy128,0,128,xfeat,2983,3012,0.01,1,124.9
spatial_overlap,kharkiv_urban.jpg,dx0_dy256,0,256,orb,548,561,0.37,1,23.0
spatial_overlap,kharkiv_urban.jpg,dx0_dy256,0,256,superpoint_lightglue,1006,1007,0.09,1,2920.2
spatial_overlap,kharkiv_urban.jpg,dx0_dy256,0,256,xfeat,1990,2164,0.04,1,122.5
spatial_overlap,kharkiv_urban.jpg,dx64_dy64,64,64,orb,983,1017,0.36,1,24.1
spatial_overlap,kharkiv_urban.jpg,dx64_dy64,64,64,superpoint_lightglue,1542,1543,0.05,1,2925.9
spatial_overlap,kharkiv_urban.jpg,dx64_dy64,64,64,xfeat,2952,3011,0.01,1,116.3
spatial_overlap,kharkiv_urban.jpg,dx128_dy128,128,128,orb,650,699,0.52,1,23.6
spatial_overlap,kharkiv_urban.jpg,dx128_dy128,128,128,superpoint_lightglue,1128,1129,0.05,1,2893.2
spatial_overlap,kharkiv_urban.jpg,dx128_dy128,128,128,xfeat,2095,2311,0.01,1,104.8
spatial_overlap,kharkiv_urban.jpg,dx192_dy192,192,192,orb,389,404,0.95,1,34.6
spatial_overlap,kharkiv_urban.jpg,dx192_dy192,192,192,superpoint_lightglue,817,821,0.06,1,2892.7
spatial_overlap,kharkiv_urban.jpg,dx192_dy192,192,192,xfeat,1412,1804,0.04,1,116.2
spatial_overlap,kramatorsk_mixed.jpg,dx0_dy0,0,0,orb,2000,2000,0.00,1,21.9
spatial_overlap,kramatorsk_mixed.jpg,dx0_dy0,0,0,superpoint_lightglue,2048,2048,0.00,1,2917.2
spatial_overlap,kramatorsk_mixed.jpg,dx0_dy0,0,0,xfeat,4096,4096,0.00,1,116.3
spatial_overlap,kramatorsk_mixed.jpg,dx32_dy0,32,0,orb,1472,1515,0.18,1,21.5
spatial_overlap,kramatorsk_mixed.jpg,dx32_dy0,32,0,superpoint_lightglue,1896,1896,0.02,1,2919.1
spatial_overlap,kramatorsk_mixed.jpg,dx32_dy0,32,0,xfeat,3727,3746,0.00,1,112.1
spatial_overlap,kramatorsk_mixed.jpg,dx64_dy0,64,0,orb,1127,1327,0.43,1,21.6
spatial_overlap,kramatorsk_mixed.jpg,dx64_dy0,64,0,superpoint_lightglue,1788,1788,0.02,1,2928.8
spatial_overlap,kramatorsk_mixed.jpg,dx64_dy0,64,0,xfeat,3486,3514,0.01,1,117.8
spatial_overlap,kramatorsk_mixed.jpg,dx128_dy0,128,0,orb,732,808,0.12,1,21.2
spatial_overlap,kramatorsk_mixed.jpg,dx128_dy0,128,0,superpoint_lightglue,1560,1560,0.04,1,2906.8
spatial_overlap,kramatorsk_mixed.jpg,dx128_dy0,128,0,xfeat,2952,2995,0.02,1,113.1
spatial_overlap,kramatorsk_mixed.jpg,dx192_dy0,192,0,orb,541,551,0.16,1,20.7
spatial_overlap,kramatorsk_mixed.jpg,dx192_dy0,192,0,superpoint_lightglue,1285,1285,0.07,1,2941.4
spatial_overlap,kramatorsk_mixed.jpg,dx192_dy0,192,0,xfeat,2298,2386,0.05,1,128.5
spatial_overlap,kramatorsk_mixed.jpg,dx256_dy0,256,0,orb,316,328,0.16,1,21.5
spatial_overlap,kramatorsk_mixed.jpg,dx256_dy0,256,0,superpoint_lightglue,1010,1012,0.12,1,2914.4
spatial_overlap,kramatorsk_mixed.jpg,dx256_dy0,256,0,xfeat,1798,1928,0.06,1,113.4
spatial_overlap,kramatorsk_mixed.jpg,dx0_dy64,0,64,orb,1235,1434,0.50,1,21.5
spatial_overlap,kramatorsk_mixed.jpg,dx0_dy64,0,64,superpoint_lightglue,1758,1759,0.03,1,2918.3
spatial_overlap,kramatorsk_mixed.jpg,dx0_dy64,0,64,xfeat,3417,3444,0.00,1,114.6
spatial_overlap,kramatorsk_mixed.jpg,dx0_dy128,0,128,orb,1133,1266,0.16,1,21.4
spatial_overlap,kramatorsk_mixed.jpg,dx0_dy128,0,128,superpoint_lightglue,1480,1482,0.03,1,2943.8
spatial_overlap,kramatorsk_mixed.jpg,dx0_dy128,0,128,xfeat,2854,2906,0.02,1,114.1
spatial_overlap,kramatorsk_mixed.jpg,dx0_dy256,0,256,orb,508,649,0.72,1,21.0
spatial_overlap,kramatorsk_mixed.jpg,dx0_dy256,0,256,superpoint_lightglue,945,946,0.06,1,2928.6
spatial_overlap,kramatorsk_mixed.jpg,dx0_dy256,0,256,xfeat,1970,2114,0.03,1,114.8
spatial_overlap,kramatorsk_mixed.jpg,dx64_dy64,64,64,orb,1000,1034,0.30,1,21.3
spatial_overlap,kramatorsk_mixed.jpg,dx64_dy64,64,64,superpoint_lightglue,1546,1546,0.06,1,2915.4
spatial_overlap,kramatorsk_mixed.jpg,dx64_dy64,64,64,xfeat,3015,3083,0.00,1,113.9
spatial_overlap,kramatorsk_mixed.jpg,dx128_dy128,128,128,orb,418,439,0.36,1,20.6
spatial_overlap,kramatorsk_mixed.jpg,dx128_dy128,128,128,superpoint_lightglue,1113,1113,0.12,1,2905.7
spatial_overlap,kramatorsk_mixed.jpg,dx128_dy128,128,128,xfeat,2098,2241,0.01,1,115.1
spatial_overlap,kramatorsk_mixed.jpg,dx192_dy192,192,192,orb,216,231,1.64,1,21.1
spatial_overlap,kramatorsk_mixed.jpg,dx192_dy192,192,192,superpoint_lightglue,729,729,0.29,1,2968.0
spatial_overlap,kramatorsk_mixed.jpg,dx192_dy192,192,192,xfeat,1215,1510,0.02,1,111.7
spatial_overlap,oskil_river.jpg,dx0_dy0,0,0,orb,2000,2000,0.00,1,21.0
spatial_overlap,oskil_river.jpg,dx0_dy0,0,0,superpoint_lightglue,720,720,0.00,1,2674.4
spatial_overlap,oskil_river.jpg,dx0_dy0,0,0,xfeat,4096,4096,0.00,1,110.8
spatial_overlap,oskil_river.jpg,dx32_dy0,32,0,orb,1441,1470,0.06,1,20.6
spatial_overlap,oskil_river.jpg,dx32_dy0,32,0,superpoint_lightglue,667,667,0.03,1,2652.0
spatial_overlap,oskil_river.jpg,dx32_dy0,32,0,xfeat,3632,3671,0.01,1,109.0
spatial_overlap,oskil_river.jpg,dx64_dy0,64,0,orb,1374,1409,0.19,1,20.1
spatial_overlap,oskil_river.jpg,dx64_dy0,64,0,superpoint_lightglue,645,645,0.02,1,2651.9
spatial_overlap,oskil_river.jpg,dx64_dy0,64,0,xfeat,3326,3373,0.01,1,111.7
spatial_overlap,oskil_river.jpg,dx128_dy0,128,0,orb,1272,1297,0.11,1,20.0
spatial_overlap,oskil_river.jpg,dx128_dy0,128,0,superpoint_lightglue,589,589,0.04,1,2658.6
spatial_overlap,oskil_river.jpg,dx128_dy0,128,0,xfeat,2719,2796,0.03,1,107.9
spatial_overlap,oskil_river.jpg,dx192_dy0,192,0,orb,1040,1064,0.33,1,19.2
spatial_overlap,oskil_river.jpg,dx192_dy0,192,0,superpoint_lightglue,547,547,0.05,1,2642.6
spatial_overlap,oskil_river.jpg,dx192_dy0,192,0,xfeat,2258,2371,0.02,1,110.1
spatial_overlap,oskil_river.jpg,dx256_dy0,256,0,orb,611,636,0.33,1,18.6
spatial_overlap,oskil_river.jpg,dx256_dy0,256,0,superpoint_lightglue,484,484,0.12,1,2670.0
spatial_overlap,oskil_river.jpg,dx256_dy0,256,0,xfeat,1831,2024,0.02,1,110.7
spatial_overlap,oskil_river.jpg,dx0_dy64,0,64,orb,1396,1425,0.17,1,20.9
spatial_overlap,oskil_river.jpg,dx0_dy64,0,64,superpoint_lightglue,555,555,0.03,1,2655.7
spatial_overlap,oskil_river.jpg,dx0_dy64,0,64,xfeat,3263,3289,0.01,1,111.2
spatial_overlap,oskil_river.jpg,dx0_dy128,0,128,orb,1231,1256,0.20,1,20.6
spatial_overlap,oskil_river.jpg,dx0_dy128,0,128,superpoint_lightglue,455,455,0.04,1,2624.8
spatial_overlap,oskil_river.jpg,dx0_dy128,0,128,xfeat,2670,2719,0.02,1,109.2
spatial_overlap,oskil_river.jpg,dx0_dy256,0,256,orb,508,518,0.55,1,19.0
spatial_overlap,oskil_river.jpg,dx0_dy256,0,256,superpoint_lightglue,315,315,0.04,1,2664.1
spatial_overlap,oskil_river.jpg,dx0_dy256,0,256,xfeat,1544,1757,0.03,1,109.9
spatial_overlap,oskil_river.jpg,dx64_dy64,64,64,orb,1170,1187,0.24,1,20.2
spatial_overlap,oskil_river.jpg,dx64_dy64,64,64,superpoint_lightglue,486,486,0.06,1,2598.3
spatial_overlap,oskil_river.jpg,dx64_dy64,64,64,xfeat,2731,2822,0.01,1,110.0
spatial_overlap,oskil_river.jpg,dx128_dy128,128,128,orb,962,980,0.51,1,20.3
spatial_overlap,oskil_river.jpg,dx128_dy128,128,128,superpoint_lightglue,358,359,0.12,1,2637.3
spatial_overlap,oskil_river.jpg,dx128_dy128,128,128,xfeat,1728,1992,0.02,1,109.1
spatial_overlap,oskil_river.jpg,dx192_dy192,192,192,orb,647,657,0.51,1,18.8
spatial_overlap,oskil_river.jpg,dx192_dy192,192,192,superpoint_lightglue,272,274,0.15,1,2620.9
spatial_overlap,oskil_river.jpg,dx192_dy192,192,192,xfeat,1113,1515,0.02,1,109.7
spatial_overlap,severodonetsk.jpg,dx0_dy0,0,0,orb,2000,2000,0.00,1,26.6
spatial_overlap,severodonetsk.jpg,dx0_dy0,0,0,superpoint_lightglue,2048,2048,0.00,1,2900.6
spatial_overlap,severodonetsk.jpg,dx0_dy0,0,0,xfeat,4096,4096,0.00,1,115.9
spatial_overlap,severodonetsk.jpg,dx32_dy0,32,0,orb,1384,1406,0.10,1,27.8
spatial_overlap,severodonetsk.jpg,dx32_dy0,32,0,superpoint_lightglue,1895,1896,0.01,1,2893.9
spatial_overlap,severodonetsk.jpg,dx32_dy0,32,0,xfeat,3733,3744,0.01,1,113.0
spatial_overlap,severodonetsk.jpg,dx64_dy0,64,0,orb,1304,1335,0.06,1,27.2
spatial_overlap,severodonetsk.jpg,dx64_dy0,64,0,superpoint_lightglue,1780,1781,0.02,1,2897.5
spatial_overlap,severodonetsk.jpg,dx64_dy0,64,0,xfeat,3437,3453,0.00,1,114.0
spatial_overlap,severodonetsk.jpg,dx128_dy0,128,0,orb,1028,1036,0.07,1,26.9
spatial_overlap,severodonetsk.jpg,dx128_dy0,128,0,superpoint_lightglue,1508,1508,0.02,1,2914.1
spatial_overlap,severodonetsk.jpg,dx128_dy0,128,0,xfeat,2878,2912,0.00,1,113.9
spatial_overlap,severodonetsk.jpg,dx192_dy0,192,0,orb,726,736,0.11,1,26.8
spatial_overlap,severodonetsk.jpg,dx192_dy0,192,0,superpoint_lightglue,1243,1243,0.03,1,2882.0
spatial_overlap,severodonetsk.jpg,dx192_dy0,192,0,xfeat,2306,2376,0.00,1,114.2
spatial_overlap,severodonetsk.jpg,dx256_dy0,256,0,orb,472,479,0.20,1,26.4
spatial_overlap,severodonetsk.jpg,dx256_dy0,256,0,superpoint_lightglue,988,990,0.03,1,2900.5
spatial_overlap,severodonetsk.jpg,dx256_dy0,256,0,xfeat,1748,1916,0.01,1,113.3
spatial_overlap,severodonetsk.jpg,dx0_dy64,0,64,orb,1350,1371,0.13,1,28.0
spatial_overlap,severodonetsk.jpg,dx0_dy64,0,64,superpoint_lightglue,1769,1770,0.02,1,2915.5
spatial_overlap,severodonetsk.jpg,dx0_dy64,0,64,xfeat,3396,3419,0.00,1,115.4
spatial_overlap,severodonetsk.jpg,dx0_dy128,0,128,orb,962,1080,0.40,1,27.0
spatial_overlap,severodonetsk.jpg,dx0_dy128,0,128,superpoint_lightglue,1531,1531,0.02,1,2886.6
spatial_overlap,severodonetsk.jpg,dx0_dy128,0,128,xfeat,2814,2855,0.01,1,118.0
spatial_overlap,severodonetsk.jpg,dx0_dy256,0,256,orb,575,580,0.10,1,26.9
spatial_overlap,severodonetsk.jpg,dx0_dy256,0,256,superpoint_lightglue,1006,1006,0.06,1,2875.5
spatial_overlap,severodonetsk.jpg,dx0_dy256,0,256,xfeat,1664,1912,0.01,1,114.7
spatial_overlap,severodonetsk.jpg,dx64_dy64,64,64,orb,1031,1049,0.19,1,27.2
spatial_overlap,severodonetsk.jpg,dx64_dy64,64,64,superpoint_lightglue,1537,1539,0.04,1,2912.1
spatial_overlap,severodonetsk.jpg,dx64_dy64,64,64,xfeat,2894,2984,0.00,1,115.2
spatial_overlap,severodonetsk.jpg,dx128_dy128,128,128,orb,587,604,0.53,1,26.4
spatial_overlap,severodonetsk.jpg,dx128_dy128,128,128,superpoint_lightglue,1143,1143,0.09,1,2884.3
spatial_overlap,severodonetsk.jpg,dx128_dy128,128,128,xfeat,1928,2189,0.01,1,112.5
spatial_overlap,severodonetsk.jpg,dx192_dy192,192,192,orb,334,342,0.49,1,26.4
spatial_overlap,severodonetsk.jpg,dx192_dy192,192,192,superpoint_lightglue,774,774,0.14,1,2897.9
spatial_overlap,severodonetsk.jpg,dx192_dy192,192,192,xfeat,1162,1612,0.08,1,110.9
